x,y,z,dt
0.363,-2.164,-8.839,10
0.373,-2.126,-8.858,9
0.363,-2.116,-8.877,10
0.402,-2.164,-8.858,10
0.373,-2.193,-8.858,10
0.402,-2.193,-8.839,9
0.402,-2.269,-8.839,10
0.392,-2.25,-8.82,10
0.421,-2.202,-8.781,10
0.45,-2.202,-8.762,10
0.44,-2.173,-8.714,9
0.478,-2.164,-8.724,10
0.478,-2.164,-8.714,10
0.478,-2.154,-8.743,9
0.44,-2.145,-8.714,10
0.402,-2.126,-8.753,10
0.402,-2.087,-8.772,10
0.392,-2.106,-8.82,10
0.421,-2.106,-8.848,9
0.45,-2.106,-8.896,10
0.469,-2.164,-8.896,10
0.488,-2.193,-8.925,10
0.488,-2.164,-8.877,9
0.44,-2.135,-8.858,10
0.43,-2.202,-8.772,10
0.402,-2.221,-8.781,10
0.402,-2.202,-8.781,9
0.373,-2.193,-8.81,10
0.373,-2.164,-8.791,10
0.325,-2.154,-8.791,10
0.316,-2.145,-8.801,9
0.287,-2.173,-8.81,10
0.22,-2.145,-8.848,10
