x,y,z,dt
2.059,-11.76,-1.359,10
2.557,-11.607,-0.344,10
2.834,-11.702,0.201,9
3.179,-10.984,0.191,10
3.782,-9.672,0.181,10
3.782,-9.672,0.181,10
4.137,-8.571,0.296,9
4.05,-7.939,0,10
3.562,-7.498,-0.938,10
2.815,-7.163,-2.02,10
1.896,-7.029,-2.394,10
1.063,-7.335,-1.675,9
0.469,-7.651,-0.909,10
0.277,-7.91,-0.325,10
0.478,-7.738,-0.497,10
0.881,-7.23,-1.359,9
1.321,-6.052,-2.011,10
1.388,-5.276,-2.011,10
1.254,-5.391,-1.656,10
1.11,-6.32,-1.618,9
1.168,-7.69,-1.35,10
1.589,-8.513,-0.565,10
2.202,-8.303,-0.076,10
2.604,-7.651,-0.191,9
2.882,-6.924,-0.373,10
2.729,-6.502,-0.641,10
2.394,-6.435,-1.063,10
1.599,-7.058,-0.804,9
0.785,-7.872,-0.938,10
0.957,-8.37,-0.689,10
2.097,-8.35,-0.22,10
3.074,-8.312,0.268,10
3.993,-8.456,0.363,9
4.529,-8.992,-0.871,10
4.635,-9.749,-2.269,10
3.955,-10.218,-2.317,10
3.016,-10.86,-1.982,9
2.145,-11.808,-2.068,10
1.359,-12.689,-3.169,10
0.794,-13.646,-4.156,10
0.651,-14.662,-4.568,9
1.024,-15.131,-3.428,10
1.742,-14.872,-1.982,10
1.053,-15.744,-3.332,10
-0.268,-14.585,-6.588,10
-2.873,-13.771,-8.293,9
-2.786,-12.765,-5.353,10
-2.346,-12.152,-1.474,10
-1.867,-12.018,1.302,10
1.13,-13.388,0.565,9
5.123,-14.805,-2.911,10
6.904,-14.077,-6.062,10
5.018,-11.856,-7.316,10
2.547,-9.883,-5.037,9
0.833,-9.155,-2.365,10
-0.057,-9.212,-1.331,10
-0.402,-9.758,-1.12,10
-0.603,-10.457,-1.388,9
-0.632,-10.706,-2.097,10
-0.402,-10.572,-2.968,10
-0.507,-9.835,-3.811,10
-0.986,-9.107,-3.983,10
-1.541,-8.944,-2.518,9
-1.637,-8.906,-0.66,10
-1.359,-8.839,0.612,10
-0.89,-8.475,0.881,10
-0.842,-7.996,0.948,9
-0.842,-7.996,0.517,10
-0.804,-7.163,0.517,10
-0.478,-6.167,-0.746,10
-0.593,-5.573,-1.991,10
-0.794,-5.228,-2.738,9
-0.727,-5.276,-2.93,10
0.019,-5.43,-2.882,10
0.881,-5.679,-2.767,9
1.398,-5.88,-2.518,10
1.446,-6.186,-2.126,10
1.225,-6.646,-1.532,10
0.804,-7.029,-1.101,10
0.22,-7.192,-0.842,9
-0.344,-7.374,-0.67,10
-0.986,-7.939,-0.536,10
-1.599,-8.59,-0.794,10
-2.279,-8.81,-2.183,9
-2.863,-8.523,-4.52,10
-2.681,-7.441,-7.364,10
-0.976,-6.215,-9.002,10
0.296,-5.64,-8.283,9
0.737,-5.602,-5.822,10
0.593,-5.612,-2.738,10
0.124,-5.717,-0.143,10
-0.153,-6.32,1.426,10
-0.641,-7.671,1.714,9
-1.015,-8.724,0.497,10
-0.641,-9.021,-1.379,10
0.086,-8.906,-3.217,10
0.737,-8.724,-4.826,9
1.139,-8.523,-6.244,10
1.244,-8.188,-7.441,10
0.976,-7.556,-8.159,10
-0.086,-7.517,-8.331,9
-0.967,-9.174,-7.326,10
-0.852,-11.185,-3.409,10
0.344,-12.497,0.22,10
1.043,-15.303,0.287,9
1.474,-19.201,-6.033,10
3.754,-19.115,-6.014,10
4.606,-14.987,-0.469,10
3.734,-12.373,-0.344,10
3.217,-11.463,0.804,9
2.93,-13.101,-2.461,10
3.246,-14.623,-5.516,10
4.108,-15.131,-2.959,10
3.169,-14.882,-1.704,9
0.344,-12.488,0.057,10
-0.488,-10.658,1.072,10
-0.603,-10.745,-1.12,10
-0.44,-11.741,-4.079,9
0.641,-13.225,-4.51,10
1.915,-14.288,-3.15,10
2.806,-14.508,-1.934,10
3.371,-13.934,-1.197,9
3.639,-12.861,-1.063,10
3.409,-11.75,-0.967,10
2.327,-10.85,-0.823,10
0.756,-10.505,-0.756,10
-0.105,-10.18,-1.149,9
0.239,-9.605,-1.656,10
0.67,-8.944,-1.857,10
0.775,-8.944,-1.733,10
0.775,-8.647,-1.733,9
0.928,-8.532,-1.407,10
1.12,-8.523,-1.101,10
1.493,-8.322,-0.526,10
1.762,-8.006,-0.028,10
1.79,-7.881,0.191,9
1.599,-7.881,0.095,10
1.561,-7.757,-0.402,10
1.465,-7.671,-0.976,9
1.379,-7.412,-1.426,10
1.292,-7.144,-1.771,10
1.11,-6.646,-1.81,10
0.938,-6.042,-1.561,10
0.699,-5.765,-1.292,9
0.488,-5.669,-1.149,10
0.316,-5.861,-1.082,10
0.191,-6.311,-1.34,10
0.22,-6.914,-1.8,9
0.402,-7.536,-1.886,10
0.574,-7.967,-1.35,10
0.593,-7.977,-0.727,10
0.373,-7.805,-0.928,9
0.076,-7.814,-1.953,10
0.019,-8.082,-2.777,10
0.095,-8.188,-1.924,10
0.545,-7.862,-0.335,9
1.379,-7.642,0.919,10
2.269,-7.958,1.369,10
2.93,-8.226,0.555,10
3.418,-8.245,-1.244,10
3.907,-8.082,-3.026,9
4.414,-8.082,-3.313,10
4.299,-8.781,-2.643,10
3.485,-10.228,-2.844,10
3.323,-11.425,-2.671,9
3.514,-12.047,-1.551,10
3.399,-12.679,-1.197,10
2.585,-13.924,-3.265,10
1.177,-15.15,-5.334,9
0.239,-15.782,-5.487,10
-1.608,-16.338,-5.966,10
-3.323,-16.625,-6.55,10
-3.792,-15.945,-5.793,9
-4.261,-15.179,-3.131,10
-3.208,-14.853,-0.45,10
-0.852,-14.48,-0.095,10
2.365,-14.824,-2.336,10
3.869,-14.566,-7.201,9
3.428,-13.551,-9.653,10
1.264,-13.532,-7.699,10
