x,y,z,dt
-19.038,13.742,-4.175,10
-7.364,18.942,2.614,9
-7.364,18.942,13.254,10
6.885,-14.46,13.254,10
17.458,-12.392,13.532,10
13.627,-13.924,3.361,10
8.963,-11.003,0.047,9
8.35,-10.208,-6.426,10
13.646,-10.448,-14.911,10
12.564,-10.093,-0.325,10
11.645,-10.601,7.967,9
10.735,-12.018,8.906,10
8.379,-14.824,8.331,10
7.019,-18.195,8.935,10
6.339,18.492,10.668,9
2.173,13.838,11.338,10
-7.565,8.054,17.085,10
-17.142,4.05,11.654,10
-19.574,8.101,4.414,10
20.025,13.819,-2.997,9
-14.039,20.025,14.144,10
-7.977,-13.733,-11.511,10
-4.52,-12.679,-7.364,10
-3.189,-12.392,-7.268,9
-1.972,-12.469,-4.539,10
-1.915,-12.756,-1.752,10
-2.413,-12.114,1.829,10
-1.484,-10.84,2.566,9
-0.057,-8.829,0.967,10
0.497,-5.64,-1.819,10
0.114,-3.667,-3.303,10
-0.632,-2.71,-2.643,9
-1.34,-2.011,-1.608,10
-1.838,-1.273,-1.723,10
-2.308,-0.507,-2.154,10
-2.518,0.287,-2.758,10
-2.853,0.718,-3.217,9
-2.987,-0.114,-2.767,10
-2.193,-1.407,-1.34,10
-0.986,-2.097,-0.229,10
0,-1.991,0.277,9
0.392,-1.407,0.507,10
0.287,-0.909,0.459,10
0.067,-0.526,0.45,10
-0.076,-0.316,0.584,9
-0.469,-0.229,0.938,10
-0.976,-1.015,1.072,10
0.392,-2.959,0.612,10
1.465,-4.797,-0.239,10
2.949,-7.422,-3.246,9
4.893,-11.176,-8.829,10
4.625,-14.633,-6.713,10
3.581,-17.046,-4.07,10
1.752,-19.536,-3.39,9
1.58,17.515,-2.806,10
2.738,11.367,-1.924,10
5.315,4.807,-1.896,10
6.914,3.591,-2.643,9
2.652,6.77,-6.282,10
-0.296,11.664,-12.334,10
-0.861,16.414,-14.192,10
-1.513,20.465,-9.806,10
-1.886,-18.435,-6.607,9
-2.011,-17.812,-6.205,10
-2.48,-16.539,-6.339,10
-3.313,-13.436,-7.422,10
-3.122,-10.984,-6.502,9
-1.953,-9.73,-6.205,10
-0.603,-7.613,-5.085,10
1.072,-4.951,-4.079,10
1.072,-4.951,-4.079,9
2.126,-2.652,-2.671,10
2.059,-1.187,-1.493,10
1.244,-0.727,-0.114,10
0.708,-0.363,0.545,9
1.455,-0.43,0.986,10
2.413,0.067,1.704,10
3.466,1.915,2.624,10
4.434,3.514,2.873,9
4.797,4.817,2.767,10
4.51,5.592,3.303,10
3.936,6.445,4.127,10
3.16,5.851,4.299,10
2.652,4.299,4.165,9
2.949,3.332,4.395,10
3.361,1.34,3.265,10
2.911,-1.273,1.35,10
2.355,-3.993,-1.149,9
1.292,-7.297,-2.892,10
-0.708,-11.463,-3.236,10
-3.313,-14.537,-2.968,10
-5.525,-13.436,-2.087,10
-6.062,-10.093,-1.886,9
-4.194,-6.885,-1.867,10
-1.283,-2.624,2.844,10
0.134,0.268,4.548,10
5.027,-1.12,-3.399,9
9.289,-6.445,-2.815,10
6.895,-12.794,7.623,10
11.664,-18.99,8.906,10
18.626,19.574,6.177,9
16.778,15.591,-8.532,10
6.856,16.663,-11.252,10
5.717,-16.165,2.183,10
3.409,-12.88,3.811,9
1.264,-13.484,4.606,10
-0.229,-17.764,5.88,10
-3.677,15.447,6.54,10
-6.675,9.136,3.648,9
-9.289,5.506,-8.427,10
-9.251,8.226,-9.509,10
-7.374,13.637,-1.647,10
-5.066,17.985,-4.836,10
-0.239,-18.598,-7.833,9
3.303,-14.69,-5.928,10
5.238,-12.066,-5.439,10
4.855,-11.808,-5.746,10
4.405,-11.137,-5.544,9
2.308,-9.758,-4.338,10
-0.114,-8.073,-3.026,10
-2.183,-6.119,-1.915,10
-3.888,-4.232,-0.536,10
-5.142,-2.413,0.057,9
-6.253,-1.206,-0.632,10
-6.828,-0.689,-2.126,10
-6.339,-1.177,-2.719,9
-5.324,-2.212,-1.771,10
-3.84,-3.313,-0.181,10
-2.547,-3.744,0.718,10
-1.685,-3.773,0.967,9
-1.216,-3.15,0.727,10
-1.34,-1.819,0.373,10
-1.244,-0.181,0,10
-0.459,0.976,-0.239,10
0.785,1.407,-1.024,9
2.269,1.187,-2.537,10
3.62,0.612,-4.29,10
3.466,0.612,-2.231,10
3.466,-1.101,-2.231,9
3.007,-3.62,0.67,10
3.227,-6.684,2.231,10
4.07,-11.482,2.585,10
5.171,-18.243,-0.756,9
4.769,14.326,-5.832,10
3.418,9.653,-9.423,10
3.016,5.669,-9.911,10
4.05,2.595,-7.431,10
6.272,3.39,-7.086,9
6.655,11.013,-6.847,10
5.008,16.002,-3.122,10
3.074,20.092,-2.269,10
0.814,-18.071,-4.893,9
-1.197,-15.897,-8.916,10
-3.303,-14.652,-9.672,10
-3.964,-14.307,-8.341,10
-4.386,-12.957,-7.115,10
-3.993,-10.86,-4.97,9
-2.422,-7.412,-3.869,10
-0.402,-3.916,-1.905,10
1.704,-1.446,-0.689,10
2.834,-1.244,0.794,9
3.179,-1.11,2.7,10
3.16,-0.373,3.169,10
3.476,0.766,3.476,10
4.127,2.135,3.62,9
5.391,3.983,3.447,10
6.205,5.257,3.533,10
6.32,6.454,3.495,10
5.267,7.958,3.351,9
