x,y,z,dt
-0.526,-2.537,-0.565,9
-0.45,-3.639,-0.191,10
0.143,-5.477,0.124,10
2.269,-7.833,0.22,10
6.11,-10.285,0.306,9
10.496,-12.315,0.076,10
13.723,-13.034,-0.421,10
13.685,-11.76,-1.666,10
9.988,-8.925,-3.246,10
5.956,-6.368,-4.338,9
3.964,-4.137,-4.242,10
3.083,-2.911,-3.093,10
2.652,-2.097,-2.403,10
2.202,-1.551,-1.733,9
1.292,-2.633,1.513,10
0.248,-3.102,4.874,10
-3.639,-2.796,3.744,10
-9.528,-6.368,-8.13,9
-8.37,-10.764,-16.405,10
-0.497,-11.98,-3.332,10
6.387,-12.315,9.069,10
8.973,-14.202,9.854,9
11.271,-18.655,-0.641,10
15.849,18.885,-17.946,10
19.565,-18.282,-13.637,10
17.745,-15.38,3.61,10
10.486,-12.976,11.405,9
7.728,-9.595,7.996,10
6.703,-6.148,2.949,10
6.406,-2.308,-2.882,10
6.205,-0.718,-6.138,10
6.205,-0.718,-2.557,9
6.933,-3.485,-2.557,10
7.623,-8.657,2.652,10
8.169,-12.526,2.786,9
8.331,-14.662,-2.566,10
9.423,-13.972,-6.177,10
11.482,-11.214,-3.983,10
12.44,-9.136,-2.633,9
11.52,-8.188,-3.658,10
9.481,-7.0,-4.28,10
6.809,-6.33,-4.769,10
4.683,-6.483,-5.286,10
3.6,-7.038,-5.497,9
2.901,-7.469,-5.544,10
2.221,-7.728,-5.669,10
1.513,-8.044,-5.391,10
1.302,-8.073,-4.491,9
1.015,-7.671,-3.955,10
0.363,-7.297,-2.767,10
-0.181,-6.694,-0.076,10
0.153,-6.234,2.604,9
0.497,-6.311,3.974,10
0.047,-5.861,3.773,10
0.153,-5.774,2.509,10
2.068,-5.937,0.383,10
5.908,-6.11,-1.57,9
10.534,-6.502,-1.771,10
14.058,-7.565,-0.622,10
15.792,-9.414,0.067,10
16.251,-11.559,-0.766,9
14.623,-13.311,-2.48,10
11.425,-14.528,-4.443,10
8.379,-14.891,-5.669,10
5.813,-13.934,-5.928,9
4.558,-11.597,-5.305,10
3.734,-9.471,-4.261,10
3.007,-7.776,-2.844,10
2.384,-6.062,-1.474,9
1.666,-4.022,-0.22,10
0.957,-1.896,0.746,10
0.201,-0.574,1.522,10
-0.545,-0.66,2.375,9
-0.881,-1.503,2.93,10
-0.804,-2.183,3.045,10
-0.239,-3.169,3.016,10
0.746,-5.487,2.394,10
1.628,-8.389,0.038,9
2.145,-9.308,-3.945,10
3.141,-6.847,-8.513,10
4.625,-2.729,-9.998,10
4.74,-0.344,-8.207,9
3.648,1.455,-7.584,10
0.823,1.991,-6.157,10
-1.675,-0.775,0.296,10
-4.108,-4.089,1.762,9
-7.278,-9.71,-0.565,10
-3.533,-13.646,-1.541,10
2.748,-18.167,1.244,10
9.988,19.986,3.428,10
13.79,-20.331,8.992,9
13.79,-20.331,-6.435,10
18.751,-20.503,-6.435,10
-18.741,-17.18,18.579,10
-20.178,-16.941,-2.049,9
16.405,-16.136,9.739,10
13.129,-11.281,5.449,10
11.559,-6.454,-0.976,10
8.121,-3.217,-1.063,10
6.291,-1.972,-2.892,9
6.56,-2.557,-5.506,10
7.489,-7.556,-2.815,10
8.255,-12.603,1.158,9
8.178,-13.359,-0.028,10
8.015,-10.898,-3.744,10
8.35,-8.848,-5.659,10
8.676,-8.532,-5.995,10
8.197,-9.059,-4.616,9
7.134,-9.126,-4.386,10
5.439,-8.408,-5.477,10
3.754,-7.881,-6.234,10
2.394,-7.939,-5.592,9
1.656,-8.255,-3.552,10
1.359,-8.35,-1.312,10
1.139,-7.977,0.881,10
1.015,-7.575,2.767,9
0.823,-7.019,3.399,10
0.708,-6.378,3.141,10
1.225,-5.631,1.704,10
3.236,-5.602,-0.507,9
6.33,-6.818,-2.911,10
10.151,-9.423,-3.457,10
13.005,-11.942,-1.704,10
14.891,-14.365,-0.344,10
14.518,-16.424,-1.244,9
10.888,-17.87,-3.485,10
6.234,-16.615,-5.372,10
2.834,-13.532,-6.215,10
1.675,-9.787,-5.918,9
1.829,-6.368,-4.606,10
2.557,-3.361,-2.968,10
3.438,-0.995,-1.254,10
3.859,0.153,0.134,10
3.438,0.009,0.938,9
2.796,-0.967,1.57,10
1.953,-2.24,1.944,10
1.015,-3.533,1.982,10
